Name,DC,LAC,BC,CC,NC,Essentiality
Q0050,0.0005320092214931725,7.671415937580627e-06,0.3890307002414626,0.6666666666666666,0.42001264119474335,0
YER142C,0.0031920553289590354,1.6784941570441218e-05,0.34033435934576617,1.2222222222222223,0.11772615924941911,0
YGL122C,0.45575456641248446,0.4153799550206092,0.6353086976115367,11.92295719844358,12370.33832653922,1
YPR140W,0.0015960276644795177,3.1020102577911346e-05,0.40029814722794066,2.2222222222222223,0.3417158056505954,0
Q0075,0.00017733640716439085,0.0,0.38852142758715724,0.0,1.0,0
Q0080,0.001241354850150736,7.614268052170405e-07,0.3169223852076659,3.142857142857143,0.7680089455081606,0
YBL099W,0.0031920553289590354,0.00019480755934915805,0.376184122748499,3.4444444444444446,0.9994725779436553,0
YJR121W,0.006561447065082462,0.0005262893353343258,0.4195996725946871,4.378378378378378,4.560894457496837,0
YKL016C,0.002482709700301472,0.0002141558384012406,0.409930212271009,3.4285714285714284,2.5088836877829994,0
YLR393W,0.001064018442986345,9.210943094992635e-05,0.3512739051890612,1.0,0.3581315769539066,0
YPL078C,0.00425607377194538,0.00021705977060420374,0.400981298442722,4.083333333333333,6.942563414572032,0
Q0130,0.0015960276644795177,2.630107535091164e-06,0.3201248935566279,2.4444444444444446,0.6566022732195865,0
